Date,CMAQ All-Source,CMAQ No-Fire,IMPROVE
7/22/14,11.73641,11.70532322,14.25
7/22/14,11.73641,11.70532322,7.2
7/22/14,7.01228,6.995458603,3.7
7/22/14,4.293768,4.245385647,6.6
7/22/14,4.293768,4.245385647,2.7
7/22/14,2.703288,2.669064283,2.6
7/22/14,4.999673,4.925866604,8.4
7/22/14,2.109194,2.108260393,1.3
7/22/14,5.423117,5.396972656,8.8435
7/22/14,5.423117,5.396972656,6
7/22/14,5.423117,5.396972656,5.4
7/22/14,5.423117,5.396972656,5.6
7/22/14,1.549264,1.516505241,5
7/22/14,3.729017,3.639262915,6.8
7/22/14,3.729017,3.639262915,6.8
7/22/14,1.421464,1.374256968,2.4
7/22/14,1.912846,1.91283083,0.7
7/22/14,3.279865,3.192476988,5.2
7/22/14,3.424592,3.337076902,4.9
7/22/14,4.192309,4.084708691,3.1
7/22/14,3.373813,3.307126284,4
7/22/14,2.374521,2.319613218,3
7/22/14,2.854834,2.839547157,1.8
7/23/14,12.55152,12.53212261,11.5
7/23/14,12.55152,12.53212261,13.333
7/23/14,3.570119,3.560358047,5.7958
7/23/14,3.570119,3.560358047,3.5
7/24/14,14.33989,14.30020142,16.273
7/24/14,14.33989,14.30020142,15.2
7/24/14,4.443295,4.383953094,5.4
7/24/14,4.443295,4.383953094,8.525
7/25/14,3.0852,3.052780151,5.7
7/25/14,14.29882,14.28493881,21.625
7/25/14,14.29882,14.28493881,22.042
7/25/14,14.29882,14.28493881,14.9
7/25/14,2.643656,2.619707108,5.4
7/25/14,4.427652,4.216175079,5.3
7/25/14,4.427652,4.216175079,2.2
7/25/14,4.918984,4.805046558,7.4
7/25/14,2.816955,2.692630529,8
7/25/14,4.143269,4.034175396,6
7/25/14,7.16009,6.950632572,12.413
7/25/14,7.16009,6.950632572,8.4
7/25/14,7.16009,6.950632572,8.5
7/25/14,0.9330685,0.901308537,2
7/25/14,2.076155,1.977832794,2.6
7/25/14,33.37149,1.845058918,9.5
7/25/14,33.37149,1.845058918,9.8
7/25/14,3.519592,0.964051425,2.5
7/25/14,4.719423,4.692342281,22.9
7/25/14,2.370944,1.882513404,3
7/25/14,2.986897,2.24441576,2.6
7/25/14,1.124874,1.09442246,1.9
7/25/14,1.007032,0.954598963,2.4
7/25/14,1.186033,0.876485109,2
7/25/14,2.995403,2.992122889,8.7
7/26/14,16.05985,16.04409218,20.292
7/26/14,16.05985,16.04409218,21.375
7/26/14,9.750403,8.690639496,13.188
7/26/14,9.750403,8.690639496,9.7
7/27/14,14.56067,14.55123425,17.625
7/27/14,14.56067,14.55123425,17.917
7/27/14,8.984535,7.633631229,13.458
7/27/14,8.984535,7.633631229,10.3
7/28/14,9.053975,8.501512527,6.8
7/28/14,10.36184,10.31811523,13.042
7/28/14,10.36184,10.31811523,7.8
7/28/14,10.36184,10.31811523,8.5
7/28/14,10.36184,10.31811523,8.3
7/28/14,10.36184,10.31811523,12.292
7/28/14,4.354492,3.895391226,6.8
7/28/14,4.354492,3.895391226,5.1
7/28/14,3.285848,3.213526726,4.2
7/28/14,4.545332,2.826311827,9.1
7/28/14,2.495102,2.467525482,5.4
7/28/14,8.002038,6.179427624,11.376
7/28/14,8.002038,6.179427624,8.1
7/28/14,8.002038,6.179427624,8.8
7/28/14,8.002038,6.179427624,9.1
7/28/14,3.541435,2.118793249,4.3
7/28/14,15.71781,3.35252738,12.2
7/28/14,32.44843,2.63534379,39.1
7/28/14,32.44843,2.63534379,38.2
7/28/14,3.714509,1.857859969,10.9
7/28/14,3.22478,3.208806276,2.2
7/28/14,1.785726,1.548624158,5.4
7/28/14,2.031647,1.865135193,4.9
7/28/14,2.994704,2.633102894,3.9
7/28/14,1.783993,1.72971952,3.9
7/28/14,2.545421,2.190987349,2.9
7/28/14,4.069775,3.954513311,1.2
7/29/14,11.7696,11.14532375,14.917
7/29/14,11.7696,11.14532375,14.208
7/29/14,5.880486,5.227368355,8.6
7/29/14,5.880486,5.227368355,11.292
7/30/14,15.07603,14.91863632,18.125
7/30/14,15.07603,14.91863632,19.333
7/30/14,7.148046,6.873003483,24.383
7/30/14,7.148046,6.873003483,20.6
7/31/14,10.61064,9.962822914,8.8
7/31/14,5.078259,4.290471077,9.6
7/31/14,15.14403,14.91547298,13.7
7/31/14,15.14403,14.91547298,22.667
7/31/14,15.14403,14.91547298,20.792
7/31/14,5.11958,4.297686577,7.2
7/31/14,4.006466,3.505835772,10.4
7/31/14,4.006466,3.505835772,7.1
7/31/14,12.83996,4.941574574,12.8
7/31/14,3.734087,3.585405588,3.9
7/31/14,10.4676,8.903603554,12.4
7/31/14,10.4676,8.903603554,12.5
7/31/14,10.4676,8.903603554,16.138
7/31/14,1.884961,1.346780896,10.8
7/31/14,13.64048,2.627771139,54.4
7/31/14,15.06104,2.737742662,20.6
7/31/14,15.06104,2.737742662,21.1
7/31/14,2.109114,1.713618398,5.1
7/31/14,4.65799,4.114505768,5.6
7/31/14,3.041364,2.704197168,5.9
7/31/14,4.001252,3.661862135,5.8
7/31/14,3.299017,2.758847237,7.3
7/31/14,3.218447,2.387206316,4.1
7/31/14,4.064265,2.20437479,7.1
7/31/14,7.239193,7.061845779,2.8
8/1/14,16.6828,16.40402412,22.042
8/1/14,16.6828,16.40402412,21.875
8/1/14,10.72618,7.826774597,9.5
8/1/14,10.72618,7.826774597,12.5
8/2/14,24.13585,23.87873077,21.75
8/2/14,24.13585,23.87873077,21.75
8/2/14,10.3891,5.522205353,10.5
8/2/14,10.3891,5.522205353,12.988
8/3/14,4.790204,4.649833202,6.8
8/3/14,1.557466,1.411648273,2.9
8/3/14,24.61561,24.401968,14.208
8/3/14,24.61561,24.401968,8.1
8/3/14,24.61561,24.401968,7.7
8/3/14,24.61561,24.401968,15
8/3/14,1.42659,1.287827969,2.6
8/3/14,3.14853,2.45446229,4.8
8/3/14,3.14853,2.45446229,4.1
8/3/14,2.263597,2.17037797,4.4
8/3/14,5.811859,1.988064289,6.4
8/3/14,3.432443,2.999916315,6.3
8/3/14,12.39899,9.901655197,11.2
8/3/14,12.39899,9.901655197,11.1
8/3/14,12.39899,9.901655197,11.7
8/3/14,12.39899,9.901655197,14.292
8/3/14,3.904991,1.394729018,4.6
8/3/14,6.536626,2.848224401,17.2
8/3/14,6.536626,2.848224401,17.7
8/3/14,1.879368,1.301356316,5.8
8/3/14,2.563486,2.510594606,5.1
8/3/14,3.669246,2.583998203,5.4
8/3/14,7.933089,6.82209444,5
8/3/14,5.702526,3.89967823,5.4
8/3/14,64.11375,4.622215271,13
8/3/14,125.998,4.237270832,39.8
8/3/14,6.431532,6.832782269,1.8
8/4/14,14.36109,14.24783802,17.833
8/4/14,14.36109,14.24783802,17.167
8/4/14,11.6496,7.275918961,9.3
8/4/14,11.6496,7.275918961,12.567
8/5/14,9.529794,9.519551277,12.136
8/5/14,9.529794,9.519551277,13.182
8/5/14,7.114838,5.418750763,16.875
8/5/14,7.114838,5.418750763,13
8/6/14,7.907161,7.21216917,2.3
8/6/14,10.01084,9.63436985,16.083
8/6/14,10.01084,9.63436985,8.8
8/6/14,10.01084,9.63436985,17.333
8/6/14,9.774245,8.452783585,4.1
8/6/14,6.969479,1.862663865,13.4
8/6/14,6.969479,1.862663865,6.2
8/6/14,6.209724,2.459437609,8
8/6/14,6.169318,2.20947051,17.8
8/6/14,6.088146,4.072274208,6.6
8/6/14,7.127028,4.357405186,25.2
8/6/14,7.127028,4.357405186,20.7
8/6/14,7.127028,4.357405186,19.8
8/6/14,4.505218,1.46855545,9.3
8/6/14,3.235958,0.813203275,15.4
8/6/14,3.235958,0.813203275,15
8/6/14,5.177506,0.784031451,7.8
8/6/14,3.717972,3.020344496,6.1
8/6/14,5.900795,1.273472548,11.6
8/6/14,5.365551,1.165137053,11.1
8/6/14,11.24712,3.328003168,15.2
8/6/14,13.63112,2.989127398,15.9
8/6/14,4.864349,3.028044462,6.9
8/6/14,3.648732,3.634256124,0.6
8/7/14,14.16277,11.95255661,10.4
8/7/14,14.16277,11.95255661,18.833
8/7/14,14.16277,11.95255661,19.417
8/7/14,10.94509,6.450485706,22.625
8/7/14,10.94509,6.450485706,18.9
8/8/14,22.50965,19.19303131,24.25
8/8/14,22.50965,19.19303131,23.333
8/8/14,7.919525,5.197505474,15.6
8/8/14,7.919525,5.197505474,18.892
8/9/14,8.386917,7.692781448,4.7
8/9/14,22.30787,19.72813416,23.125
8/9/14,22.30787,19.72813416,13.7
8/9/14,22.30787,19.72813416,22.958
8/9/14,22.30787,19.72813416,14.3
8/9/14,22.30787,19.72813416,13.6
8/9/14,9.805615,7.603309155,6.3
8/9/14,6.974262,3.866702318,10
8/9/14,6.974262,3.866702318,4.8
8/9/14,4.353772,2.646024704,8.1
8/9/14,9.608049,4.684020519,13.5
8/9/14,3.520002,2.922588587,8.3
8/9/14,9.571527,5.267217159,13
8/9/14,9.571527,5.267217159,13.6
8/9/14,9.571527,5.267217159,14.6
8/9/14,9.571527,5.267217159,16.679
8/9/14,5.896912,3.347108841,7.3
8/9/14,7.150103,2.590867996,12.6
8/9/14,7.150103,2.590867996,13
8/9/14,6.964684,2.346875191,6.6
8/9/14,4.359949,4.075079441,11.3
8/9/14,5.778626,1.92972517,7.6
8/9/14,6.384161,2.267961264,8.8
8/9/14,19.46287,4.180152416,10.1
8/9/14,21.31912,3.992425203,6.9
8/9/14,6.148257,1.681169868,6.3
8/9/14,3.935653,3.971936941,6.1
8/10/14,18.44442,16.25997543,23.583
8/10/14,18.44442,16.25997543,23.5
8/10/14,6.612917,6.036194324,9.7
8/10/14,6.612917,6.036194324,12.654
8/11/14,15.69455,14.0467062,20.708
8/11/14,15.69455,14.0467062,20.875
8/11/14,8.144351,7.774076939,11.242
8/11/14,8.144351,7.774076939,7.8
8/12/14,6.691974,6.269505024,7
8/12/14,14.59098,13.36026859,19.042
8/12/14,14.59098,13.36026859,20.833
8/12/14,14.59098,13.36026859,11.7
8/12/14,8.555391,8.155720711,7.5
8/12/14,3.521955,3.014382362,5.5
8/12/14,2.357776,2.015275478,4.3
8/12/14,5.11774,4.644867897,5.7
8/12/14,3.605271,2.413449287,4.4
8/12/14,5.508105,4.944607258,12.883
8/12/14,5.508105,4.944607258,8.1
8/12/14,5.508105,4.944607258,8.9
8/12/14,3.65658,3.246775866,3.9
8/12/14,2.714564,2.258546829,3.3
8/12/14,3.606804,3.606019735,3
8/12/14,4.264687,3.560957193,3.4
8/12/14,4.326926,3.673383951,3.1
8/12/14,3.865248,3.173241854,4.4
8/12/14,3.985039,3.038259745,6.2
8/12/14,3.135082,2.509920359,4.2
8/12/14,4.498499,3.294858932,1.5
8/13/14,12.36989,11.63861084,19.042
8/13/14,12.36989,11.63861084,17.208
8/13/14,6.005295,5.837255001,9.45
8/13/14,6.005295,5.837255001,6.7
8/14/14,12.88317,12.37782192,14.792
8/14/14,12.88317,12.37782192,14.708
8/14/14,7.667461,7.528055668,5.6
8/14/14,7.667461,7.528055668,9.4579
8/15/14,4.756895,3.95182538,3.1
8/15/14,4.031816,3.932467699,2.8
8/15/14,12.26218,11.86147022,13.727
8/15/14,12.26218,11.86147022,8
8/15/14,12.26218,11.86147022,13.429
8/15/14,12.26218,11.86147022,9.9
8/15/14,12.26218,11.86147022,8.4
8/15/14,4.489932,4.329367161,3.8
8/15/14,3.54155,3.458133698,3.7
8/15/14,1.845424,1.776547909,1.8
8/15/14,4.683561,4.522947788,5.8
8/15/14,3.49878,3.262513876,2.5
8/15/14,8.14741,7.42688179,10.608
8/15/14,8.14741,7.42688179,8
8/15/14,8.14741,7.42688179,8.1
8/15/14,8.14741,7.42688179,7.6
8/15/14,2.051635,1.958365321,3.2
8/15/14,5.221268,4.945195675,5
8/15/14,4.336061,3.832286835,8
8/15/14,4.336061,3.832286835,7.8
8/15/14,2.962738,1.935859084,3.2
8/15/14,1.997532,1.765203834,5.2
8/15/14,3.700407,3.113795996,3.7
8/15/14,4.333869,3.687501907,3
8/15/14,3.849262,3.281141281,4.3
8/15/14,6.271127,2.735253096,7.1
8/15/14,5.910108,2.804225922,10.8
8/15/14,3.239218,3.221932173,1.6
8/16/14,11.61395,11.49323368,12.792
8/16/14,11.61395,11.49323368,13.875
8/16/14,7.787688,6.884902477,11.042
8/16/14,7.787688,6.884902477,7.7
8/17/14,11.80339,11.32247543,13.833
8/17/14,11.80339,11.32247543,13
8/17/14,9.138631,7.040026188,9.1
8/17/14,9.138631,7.040026188,6.8
8/18/14,8.054471,7.535375118,8.2
8/18/14,8.453262,7.954008102,7.8
8/18/14,13.33339,12.6677742,21
8/18/14,13.33339,12.6677742,21.042
8/18/14,13.33339,12.6677742,13.9
8/18/14,7.341789,6.875417233,6.5
8/18/14,4.84245,3.784334183,4.1
8/18/14,6.752914,3.299054384,5.9
8/18/14,4.23552,3.38222909,5.8
8/18/14,10.02132,3.851365328,5.8
8/18/14,11.44725,6.075724125,8.1
8/18/14,11.44725,6.075724125,8.8
8/18/14,11.44725,6.075724125,10.596
8/18/14,1.383961,1.07346046,3.7
8/18/14,3.722508,2.585459471,3.9
8/18/14,3.721806,1.741653919,9
8/18/14,3.721806,1.741653919,8.6
8/18/14,2.033488,1.097365022,2.8
8/18/14,3.748491,3.284738302,3.9
8/18/14,3.541129,1.445881844,2.5
8/18/14,3.739002,1.638527513,2.4
8/18/14,6.867207,4.229533672,2.6
8/18/14,10.0145,4.703330517,13
8/18/14,4.368587,3.294616699,6.7
8/18/14,5.865489,5.958102703,0.6
8/19/14,9.066204,8.600762367,16.625
8/19/14,9.066204,8.600762367,17.333
8/19/14,8.388272,6.705165386,13.7
8/20/14,9.77795,8.558937073,16.13
8/20/14,9.77795,8.558937073,18.826
8/20/14,7.099817,6.009815216,8.4
8/20/14,7.099817,6.009815216,12.758
8/21/14,5.891104,5.186235905,5.9
8/21/14,15.94059,13.53345108,9.6
8/21/14,15.94059,13.53345108,11.7
8/21/14,15.94059,13.53345108,19.167
8/21/14,15.94059,13.53345108,17.958
8/21/14,8.61834,8.133422852,7.7
8/21/14,4.851888,4.051363468,6.8
8/21/14,6.201344,4.949657917,5.7
8/21/14,6.747846,5.246092796,8.7
8/21/14,3.550805,3.037688494,2.7
8/21/14,8.083038,6.959928036,8.8
8/21/14,8.083038,6.959928036,12.317
8/21/14,8.083038,6.959928036,9
8/21/14,8.083038,6.959928036,8.4
8/21/14,2.084421,1.547207236,2.9
8/21/14,8.21233,5.709344864,6.6
8/21/14,7.607229,5.210941792,7.8
8/21/14,7.607229,5.210941792,7.7
8/21/14,5.29038,3.251394987,6.5
8/21/14,3.206607,2.757456541,1.3
8/21/14,6.524227,3.685256243,6.5
8/21/14,6.649759,3.769652605,6.3
8/21/14,8.508908,4.74027586,6.7
8/21/14,6.381341,1.968515396,8.3
8/21/14,1.292075,1.182850718,4.3
8/21/14,3.293143,3.256739855,5.3
8/22/14,15.09557,14.10362148,17.417
8/22/14,15.09557,14.10362148,17.25
8/22/14,6.326738,6.037304401,8
8/22/14,6.326738,6.037304401,11.467
8/23/14,13.04708,12.68409634,12.667
8/23/14,13.04708,12.68409634,14.042
8/23/14,4.358176,4.289925098,5.8
8/23/14,4.358176,4.289925098,9.1708
8/24/14,4.32846,4.252841949,2.8
8/24/14,5.516192,5.415913105,2.8
8/24/14,12.84551,12.70368671,17.417
8/24/14,12.84551,12.70368671,16.375
8/24/14,12.84551,12.70368671,7.7
8/24/14,4.234987,4.165371418,3.4
8/24/14,3.081308,2.934483767,4.3
8/24/14,2.669667,2.548114061,3
8/24/14,5.039424,4.910077572,5.7
8/24/14,2.144305,2.111648798,2.5
8/24/14,6.978495,6.921777725,0.3
8/24/14,6.978495,6.921777725,6.8
8/24/14,6.978495,6.921777725,10.592
8/24/14,1.688779,1.460542798,4
8/24/14,4.275614,4.139333725,6.7
8/24/14,3.880663,3.675225496,5.1
8/24/14,3.880663,3.675225496,4.8
8/24/14,2.627797,2.410262108,3.9
8/24/14,7.71398,6.323444366,3.3
8/24/14,3.084562,2.762291908,5
8/24/14,3.444491,3.10130024,4.3
8/24/14,2.856992,2.320902109,6.2
8/24/14,13.01244,2.797739029,21.4
8/24/14,2.976003,2.28006053,6.3
8/24/14,8.878735,8.676271439,6.6
8/25/14,12.15576,12.10940647,14.083
8/25/14,12.15576,12.10940647,15.5
8/25/14,7.036727,6.863631725,10.204
8/25/14,7.036727,6.863631725,6.9
8/26/14,11.25513,11.25465393,14.083
8/26/14,11.25513,11.25465393,15.083
8/26/14,7.858282,7.503006458,1.3
8/26/14,7.858282,7.503006458,10.2
8/26/14,7.858282,7.503006458,15.309
8/27/14,4.332254,4.315342903,3.2
8/27/14,3.479797,3.475892782,3.2
8/27/14,11.72459,11.71687603,15.583
8/27/14,11.72459,11.71687603,10.8
8/27/14,11.72459,11.71687603,17
8/27/14,11.72459,11.71687603,11.6
8/27/14,11.72459,11.71687603,11.1
8/27/14,4.976912,4.973502159,4.2
8/27/14,4.61629,4.496661663,5.1
8/27/14,4.61629,4.496661663,3.1
8/27/14,5.970846,5.772632122,8.7
8/27/14,5.968044,5.739321232,5.6
8/27/14,9.825478,9.588833809,16.112
8/27/14,9.825478,9.588833809,11.6
8/27/14,9.825478,9.588833809,11.8
8/27/14,1.848687,1.099098206,4.2
8/27/14,5.465064,4.841557503,6.2
8/27/14,3.972182,3.413163185,7.6
8/27/14,3.972182,3.413163185,7.3
8/27/14,1.451079,0.863468409,3.4
8/27/14,4.314374,2.643401623,3.7
8/27/14,3.124726,2.403313875,4.5
8/27/14,3.68574,2.920043945,3.3
8/27/14,3.731254,3.069465876,4.8
8/27/14,12.06069,3.565620422,18.3
8/27/14,12.24699,3.248245478,17.9
8/27/14,2.749074,3.011798143,1.5
8/28/14,12.41238,12.36781979,14.417
8/28/14,12.41238,12.36781979,13.292
8/28/14,12.98303,10.83517742,13.754
8/28/14,12.98303,10.83517742,9.9
8/29/14,12.8879,12.61913395,15.375
8/29/14,12.8879,12.61913395,16.083
8/29/14,9.737161,8.630932808,10.7
8/29/14,9.737161,8.630932808,14.075
8/30/14,9.21542,8.853457451,3.7
8/30/14,7.102995,6.798961639,2.7
8/30/14,18.53112,18.07655334,15.2
8/30/14,18.53112,18.07655334,21.083
8/30/14,18.53112,18.07655334,22.875
8/30/14,5.761179,5.497844219,4
8/30/14,2.720939,2.6154778,7
8/30/14,2.720939,2.6154778,3.6
8/30/14,3.473308,3.211758614,8.7
8/30/14,2.014635,2.010593653,2.5
8/30/14,4.263492,4.216825962,6.9
8/30/14,4.263492,4.216825962,6.7
8/30/14,4.263492,4.216825962,11.071
8/30/14,1.177243,1.018379807,2.1
8/30/14,1.355107,1.223296165,1.9
8/30/14,1.427423,1.327747941,3.6
8/30/14,1.427423,1.327747941,3.6
8/30/14,0.6528164,0.612751842,0.8
8/30/14,4.699719,4.698133945,9.7
8/30/14,1.649078,1.536928773,2.1
8/30/14,2.048246,1.87622869,1.3
8/30/14,3.147912,1.655660152,3.3
8/30/14,6.558609,0.990053594,1.2
8/30/14,0.9941841,0.94827944,24.4
8/30/14,4.064521,4.065464973,1.9
8/31/14,20.33543,20.06760979,21.917
8/31/14,20.33543,20.06760979,22.292
8/31/14,6.156466,5.629053593,4.3
8/31/14,6.156466,5.629053593,7.4292
9/1/14,16.73514,16.39226151,18.083
9/1/14,16.73514,16.39226151,18.375
9/1/14,10.74713,6.408263683,14.688
9/1/14,10.74713,6.408263683,9.9
9/2/14,2.299379,2.253516197,3.3
9/2/14,11.96804,11.74916172,12.5
9/2/14,11.96804,11.74916172,20.542
9/2/14,11.96804,11.74916172,14.6
9/2/14,11.96804,11.74916172,21.458
9/2/14,11.96804,11.74916172,15.3
9/2/14,3.636909,3.567421198,5.1
9/2/14,7.660863,4.319491863,6.1
9/2/14,7.660863,4.319491863,3.4
9/2/14,9.680571,6.132245541,8
9/2/14,9.091939,4.325250149,6.2
9/2/14,15.8807,7.430240631,14.5
9/2/14,15.8807,7.430240631,13.6
9/2/14,15.8807,7.430240631,17.846
9/2/14,15.8807,7.430240631,13
9/2/14,3.108563,2.65893054,3.7
9/2/14,7.754466,4.139164448,5
9/2/14,6.630867,2.894621611,8
9/2/14,6.630867,2.894621611,8.2
9/2/14,2.9107,1.481912613,3.7
9/2/14,4.26773,3.713233709,4.6
9/2/14,5.001491,2.368799925,5.6
9/2/14,6.286568,2.875978231,4.7
9/2/14,5.307019,1.541740417,8.3
9/2/14,6.90173,1.405795574,13.8
9/2/14,4.740315,1.234305143,6.1
9/2/14,4.833578,3.047384977,9.5
9/3/14,9.818738,9.526639938,22.042
9/3/14,9.818738,9.526639938,21.625
9/3/14,7.401023,6.077058315,11.3
9/3/14,7.401023,6.077058315,15.704
9/4/14,15.44126,14.96255016,26.708
9/4/14,15.44126,14.96255016,26.583
9/4/14,12.47935,8.06569767,17.542
9/4/14,12.47935,8.06569767,12
9/5/14,4.145963,3.980422735,7.2
9/5/14,15.49876,14.90612888,25.25
9/5/14,15.49876,14.90612888,14.1
9/5/14,15.49876,14.90612888,26.833
9/5/14,3.803389,3.712572813,4.9
9/5/14,4.05435,3.326963663,5.5
9/5/14,4.05435,3.326963663,1.2
9/5/14,5.355799,4.070360184,4.7
9/5/14,8.80474,6.551291943,10.3
9/5/14,5.440644,2.81844902,5.4
9/5/14,12.62442,10.37585163,13.6
9/5/14,12.62442,10.37585163,11.8
9/5/14,12.62442,10.37585163,16.996
9/5/14,2.315767,1.80110395,4.7
9/5/14,7.509902,5.248525143,3.2
9/5/14,6.498196,3.718542814,14.5
9/5/14,6.498196,3.718542814,14.1
9/5/14,3.835408,2.259837866,3.8
9/5/14,6.638913,3.19666481,23.7
9/5/14,3.946681,2.750578165,4.3
9/5/14,3.991544,2.893586159,3.6
9/5/14,2.461813,1.72669971,3.3
9/5/14,1.714862,1.150333166,3
9/5/14,1.634372,1.011869073,2.6
9/5/14,30.29066,5.392229557,12.5
9/6/14,16.4717,15.85827541,24.417
9/6/14,16.4717,15.85827541,24.125
9/6/14,11.82828,10.04181194,13.6
9/6/14,11.82828,10.04181194,18.65
9/7/14,16.63051,16.19712639,19
9/7/14,16.63051,16.19712639,17.917
9/7/14,9.481119,8.595775604,13.1
9/7/14,9.481119,8.595775604,18.112
9/8/14,6.258671,5.987990856,4.3
9/8/14,11.53203,11.18539333,11.9
9/8/14,11.53203,11.18539333,17.292
9/8/14,11.53203,11.18539333,14.6
9/8/14,11.53203,11.18539333,19.708
9/8/14,11.53203,11.18539333,13.3
9/8/14,5.899398,5.734622955,5.2
9/8/14,3.996437,3.807123423,4.2
9/8/14,3.996437,3.807123423,4.3
9/8/14,2.032065,1.956254005,8.1
9/8/14,4.707863,4.480850697,6.4
9/8/14,3.501508,2.635647535,8.1
9/8/14,6.431194,5.711262226,15.637
9/8/14,6.431194,5.711262226,10.9
9/8/14,6.431194,5.711262226,11.6
9/8/14,6.431194,5.711262226,11.4
9/8/14,2.083084,1.987344384,3.4
9/8/14,3.727389,3.440743208,3.3
9/8/14,219.9309,2.415135145,9.4
9/8/14,219.9309,2.415135145,9
9/8/14,38.45389,1.629694581,8.4
9/8/14,10.92965,2.538855791,8.1
9/8/14,2.731666,2.24503088,3.6
9/8/14,2.968917,2.461548567,2.8
9/8/14,4.765079,4.315412998,3.5
9/8/14,31.95607,3.262708902,4
9/8/14,22.97069,3.210529327,12.1
9/8/14,8.196937,4.470326424,2.1
9/9/14,10.67498,10.62742138,15.042
9/9/14,10.67498,10.62742138,15.25
9/9/14,19.37955,7.178127766,15.633
9/9/14,19.37955,7.178127766,10.4
9/10/14,12.18161,11.05919933,15.667
9/10/14,12.18161,11.05919933,15.75
9/10/14,32.44555,12.62567997,12
9/10/14,32.44555,12.62567997,17.013
9/11/14,11.31556,10.00959682,6
9/11/14,4.69842,4.130181313,3.4
9/11/14,18.19587,15.88694859,15.917
9/11/14,18.19587,15.88694859,10.9
9/11/14,18.19587,15.88694859,16.292
9/11/14,10.78548,8.997672081,5
9/11/14,19.73284,7.335686207,6.4
9/11/14,19.73284,7.335686207,4.3
9/11/14,22.07165,7.50124979,5
9/11/14,13.72412,4.91168642,9.3
9/11/14,15.30062,6.292496204,9.1
9/11/14,32.22824,11.82833576,22.159
9/11/14,32.22824,11.82833576,16.6
9/11/14,32.22824,11.82833576,16.3
9/11/14,9.193423,1.995359421,5.5
9/11/14,24.25645,3.074772596,5.7
9/11/14,10.41491,1.468335629,7.2
9/11/14,20.73326,4.528935909,5.8
9/11/14,16.24418,3.521426439,6.9
9/11/14,17.49792,3.863508463,6.3
9/11/14,4.196542,1.232047915,5
9/11/14,10.89249,1.673910499,11.3
9/11/14,4.151427,1.464661002,4.5
9/11/14,106.2703,4.843682766,14
9/12/14,33.36665,18.86874199,19.208
9/12/14,33.36665,18.86874199,19.792
9/12/14,28.96477,10.98685169,22.592
9/12/14,28.96477,10.98685169,16.1
9/13/14,27.152,19.79781151,21.083
9/13/14,27.152,19.79781151,20.667
9/13/14,19.65568,11.35246181,21.579
9/13/14,19.65568,11.35246181,16
9/14/14,8.826713,7.711717129,4.9
9/14/14,3.60588,3.299587011,3.4
9/14/14,17.99782,15.05422211,14.4
9/14/14,17.99782,15.05422211,19.708
9/14/14,17.99782,15.05422211,12.7
9/14/14,17.99782,15.05422211,13.6
9/14/14,17.99782,15.05422211,16.375
9/14/14,7.146843,5.59249115,5
9/14/14,7.937632,4.675453663,4.7
9/14/14,7.937632,4.675453663,4.4
9/14/14,7.830959,4.931073666,5.5
9/14/14,4.320213,3.150432587,6.4
9/14/14,9.893729,6.610620022,6.4
9/14/14,12.54455,9.101006508,9.8
9/14/14,12.54455,9.101006508,10.4
9/14/14,12.54455,9.101006508,13.883
9/14/14,12.54455,9.101006508,10.4
9/14/14,2.619807,1.851480007,4.1
9/14/14,2.987964,2.109266281,3.5
9/14/14,4.690109,1.704043984,4.9
9/14/14,4.690109,1.704043984,4.9
9/14/14,5.215972,1.345718503,3.2
9/14/14,4.571872,2.69843173,8.3
9/14/14,9.02291,2.783531189,3.4
9/14/14,7.537298,2.95522213,5.6
9/14/14,6.422312,3.338892937,3.5
9/14/14,4.114831,2.167147636,3.7
9/14/14,4.832481,1.694665313,8.8
9/14/14,15.70298,5.882749081,2.7
9/15/14,22.70648,20.77017212,18.25
9/15/14,22.70648,20.77017212,17.667
9/15/14,8.285916,7.334291458,10.6
9/15/14,8.285916,7.334291458,14.262
9/16/14,14.72552,14.08905792,17.083
9/16/14,14.72552,14.08905792,18.625
9/16/14,6.218291,5.855612278,13.571
9/16/14,6.218291,5.855612278,9.4
9/17/14,2.78934,2.688465118,3.9
9/17/14,2.30382,2.263337612,2.7
9/17/14,8.804894,8.570454597,16.8
9/17/14,8.804894,8.570454597,14.368
9/17/14,8.804894,8.570454597,7.3
9/17/14,8.052101,7.80196619,4.5
9/17/14,6.577293,6.114906311,8
