"","GEOID20","Year","wf_pm","wf_pm_mod","Count","deaths_base","deaths_mod","deaths_base_LCL","deaths_mod_LCL","deaths_base_UCL","deaths_mod_UCL"
"1787","90805",2012,0.282627761363983,0.282627761363983,476,2.37517395910608,2.37517395910608,0.204690541164318,0.204690541164318,4.53583414400432,4.53583414400432
"1788","90805",2013,0.582263350486755,0.582263350486755,443.5,4.54712178027062,4.54712178027062,0.392816818918617,0.392816818918617,8.66262685264735,8.66262685264735
"1789","90805",2014,0.286332011222839,0.286332011222839,442,2.23435203652484,2.23435203652484,0.192560387855973,0.192560387855973,4.2667810879681,4.2667810879681
"1790","90805",2015,0.339690089225769,0.339690089225769,486,2.91322270479951,2.91322270479951,0.251174931643187,0.251174931643187,5.56077729650899,5.56077729650899
"1791","90805",2016,1.21322679519653,1.21322679519653,501,10.6435036416114,10.6435036416114,0.924162307248903,0.924162307248903,20.1742842623494,20.1742842623494
"1792","90805",2017,1.55410182476044,1.55410182476044,523,14.189963774761,14.189963774761,1.23548388208549,1.23548388208549,26.8232589450063,26.8232589450063
"1793","90805",2018,1.83400583267212,1.83400583267212,504,16.0975941504879,16.0975941504879,1.40473600944663,1.40473600944663,30.3614306288907,30.3614306288907
"1794","90806",2008,1.19105339050293,1.19105339050293,250.5,5.22551107256976,5.22551107256976,0.453643630341416,0.453643630341416,9.90648044084698,9.90648044084698
"1795","90806",2009,0.331344217061996,0.331344217061996,253,1.47940302290888,1.47940302290888,0.127543937884942,0.127543937884942,2.82408362722832,2.82408362722832
"1796","90806",2010,0.161763250827789,0.161763250827789,211.5,0.604683493855738,0.604683493855738,0.0520602416549868,0.0520602416549868,1.15588239277855,1.15588239277855
"1797","90806",2011,0.219813704490662,0.219813704490662,260.5,1.01152677852033,1.01152677852033,0.0871283024091971,0.0871283024091971,1.93267718325312,1.93267718325312
"1798","90806",2012,0.272639006376266,0.272639006376266,234,1.12646021775275,1.12646021775275,0.0970695801777934,0.0970695801777934,2.1513576180293,2.1513576180293
"1799","90806",2013,0.553002536296844,0.553002536296844,246,2.39606176402467,2.39606176402467,0.206942119874191,0.206942119874191,4.56576257184951,4.56576257184951
"1800","90806",2014,0.271110951900482,0.271110951900482,235,1.12494892054533,1.12494892054533,0.0969381512076517,0.0969381512076517,2.14849777816392,2.14849777816392
"1801","90806",2015,0.334577292203903,0.334577292203903,259.5,1.53217367336151,1.53217367336151,0.132096910688226,0.132096910688226,2.92474307626539,2.92474307626539
"1802","90806",2016,0.996353507041931,0.996353507041931,266.5,4.65850291611344,4.65850291611344,0.403785619564257,0.403785619564257,8.84534028768739,8.84534028768739
"1803","90806",2017,1.476691365242,1.476691365242,261,6.7332781960173,6.7332781960173,0.585884136397657,0.585884136397657,12.7357703144775,12.7357703144775
"1804","90806",2018,1.68398940563202,1.68398940563202,296.5,8.70697618331521,8.70697618331521,0.758886927750898,0.758886927750898,16.441735634014,16.441735634014
"1805","90807",2008,1.26955604553223,1.26955604553223,296,6.57707479191761,6.57707479191761,0.57133852877939,0.57133852877939,12.4609320445148,12.4609320445148
"1806","90807",2009,0.357085287570953,0.357085287570953,292,1.83968116260172,1.83968116260172,0.158637628112392,0.158637628112392,3.51110203540549,3.51110203540549
"1807","90807",2010,0.287015527486801,0.287015527486801,243,1.23131301027695,1.23131301027695,0.106117306785544,0.106117306785544,2.35133676489756,2.35133676489756
"1808","90807",2011,0.233807072043419,0.233807072043419,290,1.19761378624699,1.19761378624699,0.10316865684545,0.10316865684545,2.28796648365252,2.28796648365252
"1809","90807",2012,0.281406968832016,0.281406968832016,274.7056,1.36483672791221,1.36483672791221,0.117619347910628,0.117619347910628,2.60643393859291,2.60643393859291
"1810","90807",2013,0.578687250614166,0.578687250614166,279,2.84305554522964,2.84305554522964,0.245598830390601,0.245598830390601,5.4164017126735,5.4164017126735
"1811","90807",2014,0.284471750259399,0.284471750259399,289,1.45145494117263,1.45145494117263,0.12508705885727,0.12508705885727,2.77178052321878,2.77178052321878
"1812","90807",2015,0.339065223932266,0.339065223932266,315.5,1.8877285855121,1.8877285855121,0.162757108719842,0.162757108719842,3.60332601678234,3.60332601678234
"1813","90807",2016,1.18672132492065,1.18672132492065,334,6.94227186733209,6.94227186733209,0.602660186790226,0.602660186790226,13.161557772764,13.161557772764
